entity_id,state,last_changed
sensor.airsense2_bme680_temperature,9.2,2026-01-08T22:45:18.682Z
sensor.airsense2_bme680_temperature,9.3,2026-01-08T22:46:28.681Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T22:46:38.676Z
sensor.airsense2_bme680_temperature,9.1,2026-01-08T22:48:48.674Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T22:50:38.670Z
sensor.airsense2_bme680_temperature,9.1,2026-01-08T22:54:08.661Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T22:55:18.652Z
sensor.airsense2_bme680_temperature,9.3,2026-01-08T22:56:18.648Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T22:56:38.652Z
sensor.airsense2_bme680_temperature,9.3,2026-01-08T22:59:48.638Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T23:00:08.638Z
sensor.airsense2_bme680_temperature,9.1,2026-01-08T23:01:08.637Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T23:01:48.633Z
sensor.airsense2_bme680_temperature,9.1,2026-01-08T23:02:18.629Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T23:02:28.631Z
sensor.airsense2_bme680_temperature,9.1,2026-01-08T23:03:08.633Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T23:03:18.631Z
sensor.airsense2_bme680_temperature,9.1,2026-01-08T23:03:28.627Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T23:03:38.627Z
sensor.airsense2_bme680_temperature,9.1,2026-01-08T23:06:08.620Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T23:07:18.616Z
sensor.airsense2_bme680_temperature,9.3,2026-01-08T23:11:28.607Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T23:11:38.602Z
sensor.airsense2_bme680_temperature,9.3,2026-01-08T23:12:08.605Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T23:14:28.592Z
sensor.airsense2_bme680_temperature,9.3,2026-01-08T23:17:58.583Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T23:18:18.582Z
sensor.airsense2_bme680_temperature,9.3,2026-01-08T23:19:28.578Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T23:19:38.578Z
sensor.airsense2_bme680_temperature,9.3,2026-01-08T23:28:38.549Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T23:29:08.551Z
sensor.airsense2_bme680_temperature,9.1,2026-01-08T23:30:28.548Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T23:33:38.532Z
sensor.airsense2_bme680_temperature,9.1,2026-01-08T23:35:08.534Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T23:38:28.522Z
sensor.airsense2_bme680_temperature,9.1,2026-01-08T23:38:58.517Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T23:39:08.519Z
sensor.airsense2_bme680_temperature,9.1,2026-01-08T23:39:58.518Z
sensor.airsense2_bme680_temperature,9.0,2026-01-08T23:44:48.500Z
sensor.airsense2_bme680_temperature,9.1,2026-01-08T23:45:18.501Z
sensor.airsense2_bme680_temperature,9.0,2026-01-08T23:45:38.506Z
sensor.airsense2_bme680_temperature,9.1,2026-01-08T23:45:48.502Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T23:47:28.494Z
sensor.airsense2_bme680_temperature,9.1,2026-01-08T23:51:38.484Z
sensor.airsense2_bme680_temperature,9.0,2026-01-08T23:53:58.474Z
sensor.airsense2_bme680_temperature,9.1,2026-01-08T23:54:08.473Z
sensor.airsense2_bme680_temperature,9.0,2026-01-08T23:54:18.473Z
sensor.airsense2_bme680_temperature,9.1,2026-01-08T23:54:28.471Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T23:55:18.468Z
sensor.airsense2_bme680_temperature,9.1,2026-01-08T23:55:58.469Z
sensor.airsense2_bme680_temperature,9.2,2026-01-08T23:56:58.463Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T00:00:08.456Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T00:00:48.455Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T00:01:08.457Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T00:03:08.444Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T00:03:58.447Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T00:05:58.440Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T00:07:28.432Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T00:08:38.425Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T00:09:48.422Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T00:13:08.411Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T00:13:48.414Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T00:14:18.411Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T00:14:48.412Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T00:20:38.396Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T00:21:08.395Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T00:23:08.383Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T00:24:18.377Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T00:25:38.375Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T00:26:08.377Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T00:26:18.374Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T00:32:08.358Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T00:40:28.328Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T00:42:48.322Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T00:45:38.317Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T00:46:18.313Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T00:49:48.302Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T00:50:08.308Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T00:51:28.300Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T00:52:08.295Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T00:55:28.284Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T00:56:08.283Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T00:57:28.279Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T01:00:18.267Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T01:11:38.236Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T01:12:58.230Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T01:15:08.227Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T01:16:18.221Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T01:18:08.222Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T01:19:28.214Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T01:21:28.206Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T01:21:38.205Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T01:25:28.196Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T01:25:38.194Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T01:33:38.171Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T01:34:18.167Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T01:34:28.165Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T01:35:28.163Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T01:35:38.162Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T01:35:48.162Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T01:38:18.158Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T01:38:58.151Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T01:40:58.145Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T01:42:08.142Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T01:44:58.132Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T01:47:48.128Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T01:51:58.114Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T01:52:08.114Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T01:53:58.107Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T01:54:18.102Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T01:57:08.103Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T01:57:18.095Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T02:02:08.081Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T02:02:18.079Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T02:04:38.073Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T02:04:48.075Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T02:08:08.064Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T02:08:58.063Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T02:09:48.059Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T02:10:08.060Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T02:18:38.032Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T02:19:08.026Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T02:23:08.016Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T02:24:18.013Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T02:27:18.008Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T02:27:28.005Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T02:35:47.977Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T02:37:07.973Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T02:43:27.965Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T02:43:47.958Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T02:51:37.931Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T02:52:07.926Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T02:52:37.930Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T02:53:37.928Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T03:00:47.903Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T03:01:17.896Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T03:05:27.887Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T03:06:57.884Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T03:07:47.879Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T03:08:07.882Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T03:14:07.865Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T03:14:17.863Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T03:17:07.850Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T03:19:07.846Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T03:22:27.837Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T03:23:57.834Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T03:27:17.822Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T03:27:47.821Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T03:29:17.818Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T03:29:37.810Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T03:32:27.805Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T03:33:27.803Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T03:36:07.794Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T03:38:47.782Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T03:39:17.785Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T03:39:27.784Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T03:39:37.779Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T03:39:47.783Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T03:40:17.781Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T03:42:07.774Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T03:42:47.774Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T03:43:27.774Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T03:45:37.764Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T03:46:07.762Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T03:46:27.763Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T03:48:27.755Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T03:50:17.752Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T03:52:47.747Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T03:56:17.730Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T03:56:27.731Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T03:59:07.725Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T04:01:17.718Z
sensor.airsense2_bme680_temperature,9.2,2026-01-09T04:02:57.712Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T04:03:37.713Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T04:06:07.701Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T04:09:17.690Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T04:09:57.694Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T04:11:27.688Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T04:11:57.688Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T04:14:17.678Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T04:14:37.676Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T04:15:17.678Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T04:15:37.670Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T04:29:47.629Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T04:29:57.628Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T04:43:57.586Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T04:44:17.585Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T04:48:37.571Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T04:50:07.568Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T04:56:17.545Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T04:57:17.545Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T05:06:37.517Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T05:07:07.518Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T05:11:17.507Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T05:11:27.503Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T05:27:37.450Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T05:28:17.455Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T05:28:27.449Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T05:30:17.444Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T05:35:27.434Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T05:36:17.427Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T05:36:47.427Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T05:36:57.420Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T05:37:37.426Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T05:40:47.411Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T05:50:47.384Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T05:52:57.375Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T05:53:07.381Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T05:53:57.373Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T05:54:17.368Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T05:56:17.366Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T05:58:37.357Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T05:59:37.357Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T06:03:37.341Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T06:05:07.338Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T06:06:27.334Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T06:06:47.335Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T06:07:27.330Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T06:08:07.325Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T06:08:17.328Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T06:08:27.327Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T06:12:37.318Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T06:15:37.305Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T06:20:17.294Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T06:20:37.291Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T06:23:37.281Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T06:29:27.263Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T06:30:17.264Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T06:30:27.268Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T06:31:17.261Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T06:35:17.247Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T06:36:07.248Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T06:37:27.242Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T06:40:07.227Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T06:40:17.235Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T06:41:47.224Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T06:45:07.214Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T06:47:47.206Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T06:48:47.201Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T06:52:57.193Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T06:53:27.190Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T06:53:37.189Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T06:59:27.174Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:00:27.169Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:04:57.156Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:05:57.151Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:06:47.150Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:07:07.146Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:07:17.149Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:08:17.144Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:08:27.141Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T07:11:27.136Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:11:37.139Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:14:17.127Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:14:47.126Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:15:47.125Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:17:17.121Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:17:27.121Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:17:37.117Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:18:17.118Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:19:07.111Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:22:27.103Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:22:37.104Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T07:25:07.089Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:25:17.094Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:27:37.086Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:29:17.080Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:29:37.081Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:30:07.077Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:32:17.071Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:33:07.070Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:33:17.070Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:33:47.067Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:34:07.064Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:39:27.052Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:40:27.049Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:40:57.047Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:43:07.037Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:45:47.034Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:46:57.026Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:47:07.028Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:48:07.023Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:48:27.023Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T07:54:37.004Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T07:54:47.005Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T08:02:06.986Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T08:02:46.980Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T08:02:56.977Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T08:06:06.968Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T08:06:16.970Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T08:06:26.971Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T08:06:46.968Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T08:08:36.958Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T08:08:46.960Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T08:10:16.954Z
sensor.airsense2_bme680_temperature,9.1,2026-01-09T08:15:26.936Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T08:17:26.932Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T08:18:26.929Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T08:19:16.928Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T08:20:06.921Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T08:21:26.923Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T08:21:36.919Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T08:21:46.921Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T08:24:36.910Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T08:30:26.892Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T08:31:06.895Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T08:31:56.891Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T08:33:16.883Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T08:34:06.884Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T08:35:46.877Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T08:36:46.875Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T08:37:16.876Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T08:38:46.871Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T08:39:26.867Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T08:41:26.861Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T08:41:36.859Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T08:42:46.854Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T08:45:36.847Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T08:47:06.843Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T08:47:26.844Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T08:48:26.838Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T08:49:36.837Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T08:51:26.825Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T08:54:16.822Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T08:54:46.822Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T08:59:46.803Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T09:00:26.798Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T09:03:56.795Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T09:05:26.786Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T09:07:16.779Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T09:08:06.775Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T09:10:16.773Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T09:11:26.771Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T09:14:26.760Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T09:18:56.745Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T09:20:36.741Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T09:21:36.740Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T09:22:06.739Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T09:22:36.730Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T09:24:56.728Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T09:25:46.724Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T09:27:16.718Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T09:30:16.710Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T09:31:06.705Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T09:33:26.702Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T09:38:56.680Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T09:41:46.674Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T09:42:06.676Z
sensor.airsense2_bme680_temperature,9.0,2026-01-09T09:42:16.674Z
sensor.airsense2_bme680_temperature,8.9,2026-01-09T09:42:26.673Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T09:44:36.669Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T09:52:56.642Z
sensor.airsense2_bme680_temperature,8.6,2026-01-09T09:54:46.638Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T09:54:56.633Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T09:55:56.632Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T09:56:36.630Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T09:56:46.628Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T09:59:06.625Z
sensor.airsense2_bme680_temperature,8.6,2026-01-09T10:03:16.610Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T10:03:36.610Z
sensor.airsense2_bme680_temperature,8.6,2026-01-09T10:03:46.610Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T10:03:56.608Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T10:05:06.605Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T10:05:56.602Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T10:06:56.596Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T10:07:36.596Z
sensor.airsense2_bme680_temperature,8.8,2026-01-09T10:07:46.598Z
sensor.airsense2_bme680_temperature,8.7,2026-01-09T10:08:06.597Z
